Dnmbp	-0.21044848680691	0.239281436855478
Trim46	-0.21027795853128	0.421800394030653
Cep126	-0.210161166200657	0.820823256694707
Lpar6	-0.210157613897413	0.400725229646458
Gm5863	-0.210147603199201	0.703297218978809
Pmpca	-0.210024527326875	0.116315108825104
Gm42869	-0.209858939852343	0.746437913295269
Kpna2	-0.209856314800361	0.580909128990274
Slc12a2	-0.209800481973931	0.377291785256917
Sp3os	-0.209692311528591	0.399401806983884
Golph3	-0.209624344729459	0.247440865416397
Tmbim6	-0.209583576164537	0.265099088564145
Enkd1	-0.20956620329537	0.220902062234535
Srfbp1	-0.209532856027272	0.134820041721353
Nipa2	-0.209504742077014	0.137776719097492
Fbxo15	-0.209412272289639	0.737026907662573
Gm32699	-0.209398285135512	0.949568605261789
Gjb6	-0.20929943728686	0.908182520962603
Tysnd1	-0.209226640068847	0.408764233982517
Ascl5	-0.209190531194867	0.789559084530292
Gm15427	-0.209067777890911	0.280169493574618
Nol12	-0.208980531559382	0.190917932079995
Cab39l	-0.208959999796399	0.547922835958564
Gm35339	-0.208930197339464	0.72204788990898
Slc15a2	-0.208898849796299	0.873330681264556
Ddx51	-0.208888497502298	0.457394149442366
Cep44	-0.208886055774555	0.181905587326884
Lmbrd2	-0.208470826004486	0.130639374206255
Traf1	-0.208335877217671	0.960310062690923
Irf2bp2	-0.208288732283623	0.503192003016533
Uckl1	-0.208288294908159	0.444886882466876
Ppp1r12a	-0.208201613804393	0.158129258902266
Gm9794	-0.208144216706374	0.270536167404744
Atpaf1	-0.208104498463316	0.319848771717982
Gm25395	-0.208103413948373	0.722074788300441
Ankrd23	-0.208088173166604	0.618622207492022
Mrps10	-0.208043504482472	0.132936495638717
Gm13092	-0.207952853503526	0.443781895700134
Tmem50b	-0.207857947621421	0.193972944487813
Tm9sf4	-0.207805782604653	0.0851727681821902
Nanos1	-0.207764361686389	0.564848733297028
Gm43681	-0.20770639661134	0.64787801343912
Trdc	-0.207673736240609	0.680196911923797
4930579K19Rik	-0.207647933531593	0.78112190631356
Tomm5	-0.207496208346331	0.416204594241254
Twf2	-0.207486914532804	0.393685938278048
Nip7	-0.20741649276269	0.218572626956241
Prpf4	-0.207180472407277	0.277776219355897
Gm5422	-0.207164306548032	0.66888940228682
Gatc	-0.207129242746817	0.453855700886536
Smchd1	-0.207060433885972	0.222660574624146
Slc20a2	-0.206928405517474	0.384182512073448
Got2-ps1	-0.206901319820393	0.563442180823882
Ptpn6	-0.206875782387866	0.268096331558213
4931428F04Rik	-0.206832038747501	0.632176686493113
Tvp23b	-0.206649088291142	0.402144287145373
Iqgap2	-0.20659437306045	0.504585333585875
Cdk2	-0.206455224926827	0.284655500620584
Gm35808	-0.206415814793765	0.845983586809354
Chd1	-0.206412633720097	0.235566074530158
Pank4	-0.206401148601006	0.404066050104051
Gm5452	-0.206375298862147	0.672394137834009
Mllt10	-0.206339988151295	0.181631516617574
Gm7600	-0.206263723475075	0.738876866649059
Itga1	-0.206140147541799	0.743092005966907
Hexim1	-0.206123841232545	0.389269545245189
Ndc1	-0.206108159335691	0.524082932164347
Nupl2	-0.206097750099258	0.380826054154564
Vamp2	-0.205939806007506	0.437131327835738
Gm13340	-0.205857907062794	0.648356551726911
Aqp9	-0.205832838908158	0.874681097057562
Nfkb1	-0.205807780225175	0.367630570485715
Aurkb	-0.205720704014943	0.725199871716637
Celf5	-0.205488805223132	0.55754574634956
Bag1	-0.205483711546798	0.231559700212659
Gm38253	-0.205472531303051	0.725700148033997
Prelid1	-0.205425169440227	0.255879209255205
Ifnar2	-0.205369426213362	0.328230498866723
Ndufs2	-0.205337322559042	0.180949871243254
Mmadhc	-0.205318105860423	0.303423891489385
Strip1	-0.205291077671772	0.148157873604756
Prmt1	-0.205204549632824	0.442037745828995
Kcnk2	-0.205183548895907	0.755148301938857
Trmt1	-0.205159710857424	0.138294506274473
Gm5560	-0.205089153873411	0.776637308451108
Polr1d	-0.204962506518436	0.394673148956438
Mrpl36	-0.204829673771489	0.332985982837408
Serbp1	-0.204607088274665	0.100073290406434
Lyrm1	-0.204594330505095	0.450972986292407
Gm43429	-0.204359176118594	0.652077434480967
2200002D01Rik	-0.204327152447933	0.502943050559452
Rnf38	-0.204250182045048	0.229689510790117
Srebf2	-0.204232550539598	0.376188010705678
Prlh	-0.204132322897325	0.682187168397001
Rps15a-ps4	-0.204100701878358	0.552268473207148
Hnrnpul1	-0.204084756348407	0.0452087525498154
Lancl1	-0.204009658095436	0.202428088276186
Clu	-0.203970532760341	0.497367712254955
Gm9974	-0.203846688866275	0.7505970997227
Hnrnpf	-0.203681523921382	0.166290465563801
Ddx39b	-0.203509375221108	0.285614720474882
Lap3	-0.203421052816344	0.410510406448856
Rad18	-0.203338179427639	0.312783218595136
Pcdhgb4	-0.203306440355255	0.693411555066635
Mier2	-0.203284584183986	0.422115256114725
Gm22270	-0.203206965136653	0.731647132054115
Nubp1	-0.203193523405667	0.270674693708112
Klhl22	-0.203143386533405	0.435478480420588
Gm1826	-0.202852906998733	0.662995674649278
2210016F16Rik	-0.202823639230349	0.712571159672083
Ube3a	-0.202814555715148	0.150613100386616
Pa2g4	-0.202748435436727	0.41084162268929
Mtmr6	-0.202618002155149	0.295632027597612
Ide	-0.202527180473995	0.0152986996022546
Gm43029	-0.202439015498846	0.65617737400682
Ckap5	-0.20240958110087	0.269264596645232
Adck5	-0.202375413173219	0.387266642506147
Atp13a2	-0.202287083058809	0.37367282440709
8430426J06Rik	-0.202184835410036	0.916783964613837
Mob1a	-0.202173344670356	0.0771452082326327
Adamts4	-0.202155123208678	0.876497267893534
Prkca	-0.202043706205989	0.487478546497337
Limk2	-0.202012590676831	0.178741150724497
Lurap1	-0.201851243337972	0.656884939391939
Zfp1	-0.201812831514111	0.210246379502644
Gm8942	-0.201763135617329	0.710038759255298
Gm14443	-0.201743553914494	0.746150437481684
1810009A15Rik	-0.201707133942454	0.324270181876503
2610005L07Rik	-0.201595570981119	0.545499461359017
Txnrd2	-0.201537773087018	0.14845250912769
Eif1ax	-0.201521117416738	0.380659889156702
Gm24494	-0.201378125930739	0.653942228801489
Ssbp1	-0.201212028134558	0.283352646650401
Med1	-0.201185129936477	0.0755125551498025
Rnf208	-0.201054308707362	0.648717685224671
Kmt5c	-0.201011806897103	0.405033236224778
Brd8dc	-0.20083658753514	0.717998684741742
Lactb2	-0.200821722272673	0.22116478304843
Smim26	-0.200637657521981	0.447789829218555
Clpp	-0.200594973245811	0.204607078110634
Tnfsf15	-0.200466957338044	0.613953794045012
Csnk2a2	-0.200344621780828	0.0976596561889209
1700037H04Rik	-0.200325140082942	0.545021157514225
Gm28151	-0.200304683654798	0.749551050812707
Fpgs	-0.200261417271964	0.367653551876913
Pnrc2	-0.200218301416821	0.49426021171034
Magef1	-0.200120450634427	0.422103671152425
Chchd3	-0.199968616472877	0.398314155588765
Nop56	-0.199879188460149	0.374094527895061
Nsd3	-0.199843752421957	0.0865321614253992
0610038B21Rik	-0.199742696304116	0.700030618787255
Snrpf	-0.199708354457968	0.504076114471731
Gna11	-0.199665702574025	0.40958056179055
Csnk2a1	-0.199660710625913	0.202436015638718
Rbm12	-0.199657026412042	0.312996260887713
Klf13	-0.199652302603891	0.497538125447778
Wrnip1	-0.199536118550024	0.350067613946805
Slc30a6	-0.199503997560025	0.22370967453902
D830036C21Rik	-0.199494839171877	0.681969592011888
Vdac3	-0.199444341453067	0.256919620758335
Tmed2	-0.199410534642921	0.37433216362321
Gm14487	-0.199312559707099	0.817700232596418
Lmbr1l	-0.199283697069292	0.523863875578369
Il1rl2	-0.199275136239825	0.572216769567906
Rint1	-0.199252807322101	0.366793549736135
Gna13	-0.199075248560298	0.355512695412996
Txlna	-0.198998760721471	0.328458970417641
Tmod2	-0.198972552980639	0.768751534093435
Gm29103	-0.198963252861912	0.729992664319369
Mrnip	-0.19890416338387	0.554917655949256
Gm14303	-0.19883942995966	0.492452582161839
Sp2	-0.198704896548205	0.217149260809719
Setd3	-0.198541043393794	0.189910702019709
Gm50431	-0.198440904083321	0.639871631430056
Dym	-0.198363074009995	0.289648881661506
Gm6733	-0.198200627079592	0.769055970660947
Arhgef17	-0.198147642214851	0.434644948648288
Efcab14	-0.198111319544897	0.501506859178237
Rprd1b	-0.198026974983096	0.161679894887641
Rpl29	-0.197980779831397	0.155284251148009
Scaf4	-0.197958632502547	0.443551945317923
Rbm14	-0.197905887355377	0.294908527090734
Atl2	-0.197889188665487	0.354879132251242
Macrod2	-0.197888658698868	0.522043179199213
Elp1	-0.197822136984708	0.10934803602644
Mblac2	-0.197780378830709	0.46350033354972
Gm13268	-0.197686259968134	0.674542591427463
Tmem39b	-0.197577712668627	0.337388899659687
Gm2106	-0.197566114916964	0.758030155675524
Lncppara	-0.197511382033289	0.744657900163652
Npr1	-0.197482671447617	0.667695982627806
Zcchc10	-0.197345041592575	0.386247566292205
Ddx21	-0.197323789902749	0.514800520774921
9930014A18Rik	-0.19728296222405	0.45006980639767
Zfyve19	-0.197260054031141	0.211705659362318
Bglap3	-0.197237476035071	0.824934261659791
Lgalsl	-0.19719073284361	0.552413255488465
Arf4	-0.197061564287914	0.275036108833953
Ovol2	-0.197055772231768	0.68962023474231
Zfp729b	-0.19697069760037	0.492471229621042
Ehmt1	-0.196830922919581	0.233399680244874
Mrpl19	-0.196798870687008	0.216916786913728
Scg2	-0.196761201001204	0.722202424436954
Gm31718	-0.196591458963901	0.635230836613383
Elk4	-0.196581952635466	0.415671752525862
Zfp740	-0.196559369509013	0.311066821509324
Dolpp1	-0.196527392480986	0.382713422664736
Arrb2	-0.196490928648302	0.365349033427609
Mrpl16	-0.19646101216491	0.524102622546118
Pcdhgb6	-0.196410856978962	0.610102154560097
Nelfcd	-0.19630826616636	0.364522683589562
Tsku	-0.196305375368615	0.630603820181259
Cpsf6	-0.195963675959972	0.134714416992817
Uxt	-0.195909743761264	0.433765063177029
Rpl21	-0.195708346241945	0.31984137523111
Radx	-0.195666068749151	0.476490564936632
Nudt21	-0.195656203467955	0.353244013346535
Mthfd1	-0.195609025162727	0.537698492160818
Gm6477	-0.195586825900988	0.703690346413116
Akap1	-0.195506584937421	0.478012814445553
Hgfac	-0.195425561679638	0.718709037539828
Taf1d	-0.195399818508767	0.299623122606468
Ncaph2	-0.195350340242596	0.219757972664235
Dph2	-0.195350303612244	0.485800108383265
Afg3l2	-0.195347597541555	0.297930354699849
Gm7327	-0.195321526615872	0.526680231599419
U2af1	-0.195125321620059	0.219460382565854
Cks1b	-0.195066964040995	0.502508354471217
Magt1	-0.194998218762267	0.39518265995312
Parp2	-0.194965023250819	0.32975233847658
Pou2f1	-0.194899832054244	0.280139792001719
Slc16a1	-0.194832584736699	0.474859660287213
Cbx5	-0.194802973344972	0.365742294363161
Camk2n2	-0.194789419151028	0.675347285337387
Rpl19	-0.194659303425315	0.0406149651209895
Zfp958	-0.194592093577825	0.484685510553672
Vhl	-0.194540071852265	0.347770150413999
Tanc1	-0.194520747394201	0.481536896102629
Znhit6	-0.194466310389306	0.251336428545672
Cpne1	-0.194393589921352	0.569224152511605
Apof	-0.194369453681352	0.733282597217509
Gm47770	-0.194292225715651	0.538598966155814
Atxn10	-0.194259795785182	0.355082672621382
Snora34	-0.193961040569713	0.64253653572558
Rpl7a-ps5	-0.193941404330203	0.677346561584156
Vrk1	-0.193870617812466	0.511938910170552
Wdr91	-0.19379299417157	0.486554663849305
Tollip	-0.193773297397571	0.199803708657876
Gm7658	-0.193618245785778	0.501971335303313
Tcp1	-0.193481351681559	0.206482038621402
Borcs5	-0.193428258276899	0.339773497370285
Phf2	-0.193298906954556	0.2305498726756
Dmxl1	-0.19328565155454	0.225602031770356
Smagp	-0.193202088873558	0.349279807004964
Rasd2	-0.193086319028973	0.680791441603044
Gm13648	-0.193034116280521	0.743574403988112
Yju2	-0.193010620821289	0.343441159377157
Gm49700	-0.193009014726613	0.806536188420992
Acsf3	-0.192910563092035	0.348554875052707
Rtel1	-0.192884558300182	0.463583590264274
Ppp2r1a	-0.192784637591061	0.121219306719631
Cdca4	-0.192747014352752	0.24675385283862
Rap1gds1	-0.192488532730702	0.405748728456366
Abcc10	-0.192419179927053	0.405624202143838
Rpf2	-0.192417052008602	0.389085920654852
1600023N17Rik	-0.192397769319646	0.67904327046549
Mettl23	-0.192310414226475	0.224737444048002
Top2b	-0.192140713541816	0.43898145123071
Lpgat1	-0.191942644025132	0.419775846507452
Ago2	-0.191827778201633	0.39927457549066
Ap2a2	-0.191809226990998	0.338699325335721
C330013E15Rik	-0.191788408421329	0.587286878199175
Gm16581	-0.191754561279684	0.660073968278598
Tfdp2	-0.191489741441992	0.576427608113699
Lpcat4	-0.191367916121581	0.482724685219172
Wfikkn1	-0.191293482222598	0.621114243093933
Hars2	-0.191270051029655	0.446251934520198
Sh2d3c	-0.191050175777063	0.673553624936061
Vps28	-0.191039707287572	0.234636267876718
Gm5921	-0.191022048643312	0.769180222319006
Tm9sf2	-0.190911534522742	0.164290143173929
Nkapl	-0.190909746925183	0.692913567510098
Scamp1	-0.190776878416597	0.512042159920734
9030624G23Rik	-0.190537484718822	0.737135776105157
Arfgap1	-0.190483409237788	0.357945442441374
Fastkd2	-0.190447622582617	0.395212716288852
Klc4	-0.190409079035308	0.418931681812167
Arl1	-0.190278097672832	0.233135850431578
Ift43	-0.190254355979154	0.145162546588723
Celf1	-0.190202488347457	0.094898632161326
Zfp109	-0.190092321245197	0.655093100373132
Taco1	-0.190051961286675	0.437919800186337
Rab28	-0.190018771455582	0.522521818575748
Tacc2	-0.190009731425211	0.398447583712021
Neu1	-0.189931098915053	0.456311412360958
F2rl1	-0.189917416450549	0.452482017223386
Gal3st2	-0.189889725432183	0.729561963970873
Gm37422	-0.189869748390233	0.710516138454579
Hmgxb3	-0.189780308754797	0.250326716487655
Rab4a	-0.189480759421109	0.59833097389042
Slc43a3	-0.189440259895047	0.95054501623408
Mllt6	-0.1893540302978	0.328376849686793
Adcy1	-0.189318617997546	0.943222468557988
Gnb5	-0.189282123566325	0.389473889839939
A930024E05Rik	-0.189236619707954	0.707193299734706
Snord4a	-0.189212332875357	0.707494509310128
Runx1	-0.189111660935965	0.639524429583637
Atp8b1	-0.189019478446714	0.256410050680847
Gm6563	-0.188891195305724	0.430639051651101
Mmab	-0.188863835680744	0.466560179962242
E330037G11Rik	-0.188862795923441	0.768240547280481
Slc35f5	-0.18885669280871	0.43224528999848
Inha	-0.188789021819976	0.788476911016316
Pcbp2	-0.188778432187021	0.0380928971457654
Acbd6	-0.188695449293847	0.17540380394499
Exo1	-0.188463410321216	0.757617028910942
Mtm1	-0.188426018113341	0.378634288186031
Aldh1a3	-0.18840979520495	0.205143080444423
Gabpa	-0.188356941968313	0.0778882080742985
Gm44164	-0.188268073481001	0.575051279439459
Tigar	-0.188240295255556	0.519078059885295
Raph1	-0.188056306958756	0.443012159939817
Mapk9	-0.187988442327954	0.150240064493006
Eif4e	-0.187968142072886	0.240039323281598
Tcf25	-0.187931392412266	0.281166614116957
Slc16a9	-0.187861126757118	0.933761549327711
Fan1	-0.187808417558868	0.546537351587789
Nudt19	-0.187705605463005	0.54896674323565
Rhpn2	-0.187634007744852	0.543304623073986
Mob4	-0.187462788377047	0.0729785900896293
Ccdc15	-0.187438871456447	0.582227744569369
Mir7052	-0.186846576431261	0.84692267823709
Klhl33	-0.186810428731539	0.691535007370036
Gm37123	-0.186772153715942	0.412486469617001
9930038B18Rik	-0.186771820317948	0.65345418424157
Gm9034	-0.186751557229559	0.756743632955495
Dnajc8	-0.186750319599803	0.0520724795910702
Snapc5	-0.18664357556836	0.572100054624088
Erap1	-0.186447785916546	0.45804865818786
Gm6937	-0.186394382069582	0.59238948452467
Pacs1	-0.186372962784722	0.473729480788855
Gm43254	-0.186288262881543	0.776212058398654
Thtpa	-0.186252126892717	0.356326231148432
Ocln	-0.18621201610794	0.516827593003718
Nxt1	-0.186197634076169	0.308238753259605
1110059E24Rik	-0.186031433877354	0.398424858113481
Trim40	-0.185999285941063	0.694848376474272
Zfp870	-0.185980224158393	0.625437745785016
Mtg2	-0.18572403999837	0.279136803121385
Sf3a2	-0.185700084294004	0.422033972360669
Gtf2h4	-0.185489052368798	0.414743935846154
Glns-ps1	-0.185339095623347	0.780308156624023
Naca	-0.185319955383977	0.268834125153506
Cd82	-0.185285307240858	0.647137106904302
Pank3	-0.18527810712034	0.290693232921985
Gm10136	-0.185201166518808	0.678674344471127
Zfp948	-0.185122752630194	0.578626764510045
Snord71	-0.185116082871777	0.725881691603512
Gphn	-0.184995201706642	0.277507264537859
Pikfyve	-0.184938866474981	0.151284578039227
Scg5	-0.184805263845379	0.686137519600955
Dcp1a	-0.18469342826529	0.105991312026116
Card19	-0.18464723939508	0.591476227141569
Uqcc1	-0.1845106901349	0.31058666491892
Inppl1	-0.184510111522025	0.317407633343399
Il9r	-0.184458547618409	0.781836674763291
Ado	-0.184367514260547	0.274369792500695
Gm12527	-0.18432225593548	0.751062890943236
Eif5	-0.184305458313274	0.200600074307033
Zfp13	-0.184233238300942	0.723015483725074
Eny2	-0.184197201382801	0.370201536865046
Nudcd3	-0.184006806337503	0.321132039199785
Scd2	-0.183992869615128	0.500604874793672
Rbm10	-0.183908259559111	0.354963327327656
Hemk1	-0.183772224162517	0.487155332349113
Zbtb37	-0.183726088331166	0.633350872039671
Snapc3	-0.183718102033942	0.125162016992947
Cdk2ap2	-0.18356647457527	0.345366527885432
Rabac1	-0.183560308152381	0.43926335787227
Bud13	-0.183559161542842	0.181132931147512
Uqcrc2	-0.183549768243426	0.223165234393312
Mir421	-0.18346238537456	0.753517628206439
Stard3	-0.183321449026515	0.218425793690499
Pbx2	-0.183240530131779	0.291679899296598
Gm12933	-0.182976377837716	0.793084432989129
Atxn7l3b	-0.182779954582714	0.382917005523019
Pawr	-0.182755098536229	0.440791866079878
Fbxl8	-0.182593808207203	0.525005484662144
Tasp1	-0.182517375059483	0.42878648894317
Rnf5	-0.182517209753419	0.28665960719254
Rbms3	-0.18247545784198	0.57502263703487
Gm7985	-0.182474105094443	0.768666088276827
3010003L21Rik	-0.182473428308693	0.565048083057605
Ndufa9	-0.182469205008137	0.272796547122263
Alkbh4	-0.182354513041081	0.339023967729665
Paxbp1	-0.182316397891319	0.309028760534789
Sirt4	-0.182210385980193	0.507154574141736
Coa5	-0.182128274031541	0.0770884033977711
Eif4b	-0.182084208458667	0.223607061186642
Tut1	-0.182035352885502	0.31915724374636
Ints5	-0.182024333416488	0.26039464487341
A530017D24Rik	-0.181851909599401	0.487562507798615
Gm4204	-0.181629042056163	0.369621439701688
Slf2	-0.181561149301114	0.235482406065709
Cib1	-0.181528401791291	0.480620867184259
Eloc	-0.181435088668133	0.122233525750978
Spg21	-0.181376885888291	0.309758968953618
Ctdsp2	-0.18104781049217	0.278065387279433
Zc3h11a	-0.180981023888576	0.459381784686141
Gm20658	-0.180738316529882	0.644763088416628
Clns1a	-0.180636006392588	0.345180293481549
Wdr11	-0.180604917695655	0.320292539453025
Gm5526	-0.180489757447457	0.549368944027143
Dnajc27	-0.180486684053702	0.536293142114477
Clk3	-0.18045822517868	0.273116870174785
Gm45041	-0.180406096961436	0.918706276123588
Skint8	-0.180343465199586	0.80626026394206
Xrcc6	-0.180325555394548	0.321072064215666
Gm5867	-0.180321056588857	0.819956273443444
Cnpy2	-0.180268088886483	0.349302109313245
Gm12583	-0.180132673835856	0.855233332896893
Gm12589	-0.179944527547817	0.809505540098187
C5ar2	-0.179932721564265	0.621919438292305
Gm9118	-0.179798132186385	0.688890704709446
Gm13886	-0.179708658048036	0.711346515062262
Arfip2	-0.179642507249572	0.372837268016814
Gramd1b	-0.179617641701872	0.536121539523636
Prepl	-0.179614665417694	0.318504496421388
Rbks	-0.179612306291369	0.695533116220485
Surf6	-0.179605815402998	0.341229522295413
Caap1	-0.17956545754923	0.418538980221011
Erg28	-0.179518648758873	0.439028340775584
Kdm5c	-0.179517952381896	0.17321669852213
Cstf2	-0.179359744675096	0.404588902899546
Prrc2c	-0.179272705935854	0.194026473151913
Gm14102	-0.179243127397837	0.71294896266911
Atg3	-0.1791790345827	0.34581762813715
Gm7666	-0.179162224602994	0.623093509150767
Gm37101	-0.179140385840839	0.60947473105502
Sephs1	-0.179077857355343	0.407990653014282
Supv3l1	-0.179058554790281	0.216285631578062
Nos3	-0.17905511197889	0.675876366110005
Gm6807	-0.179053111122311	0.668911895253285
Ttc21b	-0.178977095211198	0.320018051320798
Lingo2	-0.178917564519242	0.775395399724864
Smyd2	-0.178915940294944	0.359939787082198
Spata5	-0.17889375281056	0.423443913956703
Itprid2	-0.178612782260982	0.473125572808833
Ubxn7	-0.178599672314523	0.466462529974278
Angptl6	-0.178590888002497	0.670422470615571
Ctu2	-0.178455325441764	0.407268701211008
Gm17066	-0.17828274988285	0.466627154698451
Wsb1	-0.178259918686441	0.592689131518476
Gm44253	-0.178195643657011	0.682535174421627
Ank1	-0.178102475996359	0.676000841917528
Gm42727	-0.178041151439028	0.805436592874209
Ogfod1	-0.177949847072839	0.368061161938305
Tomm20	-0.177879678954017	0.346609672210686
Hnrnph3	-0.177865493156125	0.592320663717667
Tpt1	-0.177793775620849	0.495086502903357
Gm48492	-0.177789388672594	0.902204390259561
Hoga1	-0.177526788706232	0.767054890680248
Tefm	-0.177233989884995	0.375577196026209
Tomm70a	-0.177153545541986	0.258487859540202
Mettl17	-0.177149522919253	0.445574302542711
Thrb	-0.176887430619015	0.567954767886211
Gm4575	-0.176759402014294	0.731923673754014
Deaf1	-0.176705895029715	0.389233396073629
Clcn2	-0.176645065144353	0.599465266871362
Gm48529	-0.176563740922795	0.560446281727075
Mrpl40	-0.176461127839398	0.240086418694891
Gm50462	-0.176443786342221	0.719012242408146
Bola2	-0.176397001286117	0.396213606174189
Rps7	-0.17622458815804	0.204024039805585
Slmap	-0.176164553060749	0.357393452655853
Cdk4	-0.176152777766867	0.372375671274955
Slc7a1	-0.176055863832337	0.544732792979394
Rprd2	-0.175839667753987	0.415980899176408
Pknox1	-0.17579629906246	0.229932290657157
Kcnq1ot1	-0.175788508449112	0.629200772775878
Carf	-0.175641101801605	0.517879997801711
Rpap1	-0.175506516589677	0.308828673181722
Gm5605	-0.175474124574719	0.767221452830233
Nfatc2ip	-0.175468015937548	0.482540338508084
Dusp16	-0.175444944404403	0.4745145954873
Actr1b	-0.175221814363467	0.169842117694069
Gm43359	-0.174926713404655	0.700111883080885
Dync2h1	-0.174912537053176	0.5734527806906
Sertad1	-0.174788326871797	0.609279788531649
Reep6	-0.174576877094139	0.548507787165158
Dut	-0.174509704173678	0.699187015194263
Sema6c	-0.174360556122171	0.645361806647142
R3hdm2	-0.174358081578327	0.418211019748684
Timm10	-0.174287980131548	0.500662135663855
Gm10766	-0.174261571713247	0.74629385293973
Gm49654	-0.174221785501249	0.576364479336397
Gk5	-0.174178168160194	0.665215224254169
Rnf10	-0.174085053271605	0.347279872511286
Mlycd	-0.173995180638147	0.466050457937058
Ccdc142	-0.173994186834423	0.710492708244942
Zscan26	-0.173923498940563	0.55753909955855
Ltb4r2	-0.173839725251577	0.735494635177055
Kdm5b	-0.173700664318592	0.405172692582052
Wdr76	-0.173671566886002	0.52926452442753
Zfp952	-0.173595491161247	0.442717210415865
Rangap1	-0.173577602045474	0.433063290442594
Phtf2	-0.173492888553045	0.40543361524583
Rreb1	-0.173429730968651	0.571343683033934
Cenpq	-0.173367570242907	0.518906722645571
Npdc1	-0.173263631594511	0.408997958062882
Ogdh	-0.173130511696513	0.311579464858049
Fbxo9	-0.173126500638445	0.498205859483492
Tmem139	-0.172964566366256	0.452387000702128
Cbfb	-0.172963404268202	0.208485092278281
Pcnp	-0.172802459407679	0.381075169716506
Smg8	-0.172787421640205	0.313911175621307
Il3ra	-0.172680433108213	0.360942443571914
Slc10a7	-0.172599859945394	0.483719159390319
Pot1a	-0.17227254964986	0.606956184675913
Bex3	-0.172263068365481	0.497312373563397
Gm44901	-0.172247936250907	0.755732431933037
Rps2	-0.172219672307681	0.509135370295641
Gm7331	-0.172201909435056	0.661895281954856
Mecomos	-0.172087409385423	0.745335386846083
Fbxo6	-0.172086521945611	0.467532678741397
Zfp825	-0.172040289899535	0.555777389820247
Rbm7	-0.171990207876026	0.0975352167644642
Asxl2	-0.171964926982544	0.484220396753444
Card6	-0.171870331550911	0.448023377129061
Anpep	-0.171680710765685	0.777763810000201
Zbtb43	-0.171636718955613	0.316012692269902
Tex2	-0.17163407008859	0.434591047216684
Aen	-0.171614472206782	0.535275416592383
Mrpl35	-0.171566342833258	0.284681295153056
C1s2	-0.171513739625852	0.790264755008818
Mettl26	-0.171485661054748	0.360161596491711
Bcap31	-0.17138180032181	0.238159595924327
Ncs1	-0.171360738433124	0.564534661616712
Sec16a	-0.171265765552053	0.351430886995229
4930429F24Rik	-0.171229268656001	0.564631606293916
Rnf219	-0.171124093443724	0.628168658777332
Abcb8	-0.171118974054625	0.399623100054538
Gm8670	-0.171093922186252	0.792644757590086
Stk40	-0.170982089167699	0.569518285003215
Ptpmt1	-0.170827746524886	0.400701525077137
Trnt1	-0.170762417972393	0.348674167788661
4930554I06Rik	-0.170732729634551	0.8619755108892
Rslcan18	-0.170686409565524	0.679682081202954
Miip	-0.170684930777181	0.551825627899431
Doc2g	-0.17067419835634	0.650319819496855
Rtn3	-0.170638290273569	0.294000067868937
Selenok	-0.170628563350712	0.444408026924182
Naa38	-0.170515898851671	0.38793944469572
Gm30411	-0.170489517143171	0.756875325214957
Nap1l1	-0.170429133530531	0.439561450769101
Rpp40	-0.170383912215736	0.500856244221395
Trap1a	-0.17036748322454	0.86116378073412
Elavl1	-0.170344361562791	0.307016749420167
Tulp1	-0.170304717773173	0.571272839723196
Smad4	-0.170301898135493	0.328990918042402
Pex10	-0.170273403843388	0.441002378675815
Guk1	-0.170180244375861	0.334417847374371
Txnrd3	-0.170134587967546	0.491836508415907
Ncbp1	-0.170083325351077	0.392349188942472
Zfp609	-0.170011525379798	0.202915299673443
Abcb6	-0.169988337604534	0.555402265618203
Lima1	-0.169918690306786	0.570183013036095
Dgke	-0.16991454782116	0.413403308492572
Gmfb	-0.169745699013101	0.389469503167068
Adi1	-0.169715596574617	0.25987220710635
Tomm40	-0.169564573662121	0.55279045795259
AW209491	-0.169536515825047	0.282270797136489
Commd2	-0.169509925257852	0.390990683657106
Pex5	-0.169449949720916	0.365501864639716
Myef2	-0.169428024080179	0.363155861770482
Pvt1	-0.169320173509264	0.461851702030984
Gm47469	-0.169301686196416	0.702565602814662
Ankrd46	-0.169191401675101	0.410477924086649
Plekhj1	-0.169151649661839	0.186039969722526
Imp4	-0.169061962700439	0.496504386498991
Fcf1	-0.169009374611887	0.194871793742586
Gm8483	-0.16897778618661	0.716993895049729
Fam114a2	-0.168970630874327	0.286570610429914
Gm12917	-0.168873125122038	0.782215285141321
Ube2s	-0.16884844295096	0.612483455174517
Ttbk1	-0.168581705334482	0.702561414262289
Exosc2	-0.168576067293483	0.595042023785646
Gm18234	-0.168572272106055	0.733698445398569
Atp5c1	-0.168409470264037	0.206744568301953
Gga1	-0.168390449709223	0.453198879883484
Heatr1	-0.168386983793632	0.382814455252438
Dynlrb2	-0.168303259625345	0.904400703721552
Adpgk	-0.168301225094793	0.453167775806835
Ncapd3	-0.168133031910153	0.50625991308803
Gm45114	-0.168111148745628	0.802062064467429
Sec13	-0.167680763400443	0.378537161927586
Sec23a	-0.16757752747377	0.551052772567423
Mmut	-0.167569671789389	0.256651306492126
AC142100.1	-0.167536009271989	0.750411968201426
Rexo1	-0.167424062460085	0.178968443585938
Cerkl	-0.167342558940533	0.842719698058072
Snrpd1	-0.167206653371545	0.469043937957308
Ccdc77	-0.167179607561299	0.448438618073563
