barcodes,CD10,CD11b,CD11c,CD123,CD127,CD14,CD141,CD16,CD172a,CD185,CD19,CD192,CD197,CD21,CD24,CD25,CD269,CD27,CD278,CD279,CD3,CD304,CD319,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD56,CD66b,CD71,CD80,CD86,CD8a,CD95,FceRI,HLA-DR,IgD,IgG1-K-Isotype-Control,IgM,KLRG1,TCR-Va24-Ja18,TCR-Va7.2,TCR-a/b,TCR-g/d
19604a964f8711eb841542010a19c80f,0,0,0,35,0,1,3,4,2,17,343,2,11,98,28,2,3,1,1,6,22,1,4,106,26,3,46,124,7,8,2,33,4,2,13,6,2,450,31,1,3,15,5,1,8,173
19604b2c4f8711eb841542010a19c80f,2,0,2,1,2,2,3,5,2,0,4,2,7,3,10,4,3,17,2,1,122,0,2,19,1,147,0,150,4,2,0,0,4,0,12,2,1,10,0,0,2,15,5,0,14,38
19604b864f8711eb841542010a19c80f,2,1,5,3,8,4,6,5,1,0,11,8,18,3,17,2,4,20,8,5,570,2,2,52,2,154,9,239,13,8,0,8,8,2,11,13,1,16,0,2,1,19,9,1,129,47
19604be04f8711eb841542010a19c80f,10,0,13,1,14,17,5,11,19,0,5,15,13,2,30,4,10,46,9,13,204,1,0,166,3,244,11,22,72,13,1,4,10,1,25,31,4,17,1,3,3,43,8,0,42,66
19604c3a4f8711eb841542010a19c80f,4,0,8,1,15,10,3,3,4,2,8,6,12,0,14,5,1,81,7,9,227,1,1,42,0,224,3,177,12,9,0,3,5,3,9,9,3,9,1,1,2,13,1,0,151,24
19604c944f8711eb841542010a19c80f,2,0,0,3,2,8,0,1,3,0,7,4,9,0,7,2,3,22,3,8,79,0,3,17,0,177,2,91,9,7,1,3,1,3,10,2,7,4,1,1,3,16,3,1,21,41
19604cee4f8711eb841542010a19c80f,2,0,4,5,14,4,5,7,4,0,3,5,4,2,20,4,2,32,0,5,95,2,6,4,1,196,2,14,197,3,0,1,6,0,7,78,0,4,0,0,3,166,5,0,9,72
19604d484f8711eb841542010a19c80f,2,0,4,37,1,4,3,3,5,25,375,2,9,102,121,4,2,4,0,2,13,0,2,87,3,4,77,159,8,4,0,37,2,4,6,11,0,427,105,2,128,13,2,0,13,288
19604da24f8711eb841542010a19c80f,3,0,3,2,23,4,9,3,4,0,4,4,10,1,8,3,7,115,12,5,287,0,2,27,0,219,5,103,15,7,1,10,3,1,4,9,0,9,1,4,1,13,3,0,93,36
19604df24f8711eb841542010a19c80f,3,0,2,4,3,1,3,6,4,4,272,3,6,48,55,0,8,6,1,4,11,0,3,58,4,4,13,93,10,6,2,7,4,5,19,5,6,272,28,1,45,8,11,0,8,44
19604e6a4f8711eb841542010a19c80f,1,0,7,2,4,4,1,12,5,0,7,2,5,0,16,1,2,8,0,1,43,1,8,7,2,1,2,37,11,8,0,0,2,1,312,8,2,8,0,0,3,67,6,1,11,32
19604ec44f8711eb841542010a19c80f,4,2,4,2,3,4,0,7,10,0,9,6,8,1,19,2,0,23,1,2,52,0,1,31,1,166,6,72,14,8,2,2,5,0,13,2,4,10,0,2,3,16,6,0,9,47
19604f284f8711eb841542010a19c80f,3,0,8,1,5,7,7,3,5,4,7,9,7,1,14,1,3,51,9,9,273,3,2,113,1,224,2,88,15,4,0,11,5,3,9,40,3,10,1,1,6,16,4,0,74,68
19604f824f8711eb841542010a19c80f,3,0,3,3,13,4,4,5,3,2,9,6,13,4,11,0,3,121,8,7,374,1,1,110,1,159,6,127,13,2,0,6,0,1,17,12,1,2,1,1,3,12,6,0,118,33
19604fdc4f8711eb841542010a19c80f,2,17,571,15,0,304,9,5,245,2,6,23,2,0,6,2,2,3,0,5,11,4,7,40,11,29,12,10,45,8,0,20,2,53,13,29,2,447,1,0,4,16,3,0,7,46
196050404f8711eb841542010a19c80f,1,0,1,2,14,2,1,4,2,0,4,5,4,0,11,2,2,88,9,5,242,2,2,39,0,191,6,167,5,2,2,7,2,0,7,10,2,2,0,1,2,11,4,0,73,863
1960509a4f8711eb841542010a19c80f,1,0,7,6,3,8,6,6,7,0,5,6,8,1,6,16,0,76,6,1,224,0,3,6,0,147,4,11,64,1,0,3,5,1,17,40,0,10,0,2,2,12,1,0,40,34
196050f44f8711eb841542010a19c80f,3,0,4,2,12,2,1,5,6,0,4,4,12,0,15,0,5,65,13,4,433,2,0,261,1,358,6,284,25,9,1,5,3,0,19,20,2,8,0,3,6,11,6,0,99,54
196051444f8711eb841542010a19c80f,3,0,0,2,4,3,2,2,1,0,5,3,18,1,10,1,3,50,9,4,603,0,2,76,0,209,2,195,12,9,0,0,1,0,11,11,2,3,0,1,1,26,17,0,170,25
196051944f8711eb841542010a19c80f,2,0,3,1,7,4,4,5,7,1,4,1,9,1,10,2,2,46,10,8,306,0,0,99,0,131,6,344,6,5,1,3,2,0,7,12,6,12,0,4,3,17,2,1,113,41
196051ee4f8711eb841542010a19c80f,3,0,0,1,12,7,12,4,1,3,0,4,3,1,13,3,1,14,3,14,126,2,0,3,0,0,1,12,248,28,1,2,3,0,89,25,1,6,0,1,7,275,5,12,10,41
196052484f8711eb841542010a19c80f,7,23,745,9,13,332,13,14,493,0,6,40,20,1,29,10,3,32,9,8,511,3,5,285,39,285,21,227,78,6,2,8,9,168,19,140,5,239,0,7,6,13,5,0,64,245
196052a24f8711eb841542010a19c80f,1,0,5,3,2,1,1,3,1,0,6,3,4,0,11,0,0,12,0,1,93,0,5,24,0,132,0,77,3,4,1,3,5,1,13,7,0,4,1,0,1,11,3,0,9,37
196052fc4f8711eb841542010a19c80f,2,0,0,2,8,3,0,3,4,1,3,3,11,1,8,1,1,47,3,2,381,0,3,94,0,139,2,258,6,1,0,2,0,0,6,1,2,1,0,1,1,10,4,0,114,41
196053564f8711eb841542010a19c80f,1,0,0,3,2,6,5,7,4,0,1,4,5,0,17,1,2,13,2,8,68,0,1,30,1,178,3,125,5,6,0,3,4,2,5,2,11,8,0,0,3,12,4,0,14,40
196053a64f8711eb841542010a19c80f,2,0,0,3,9,8,1,10,3,1,2,3,8,2,13,0,5,34,2,40,236,1,5,7,1,4,8,42,45,7,3,3,8,0,285,26,0,4,0,1,4,59,4,0,14,49
196054004f8711eb841542010a19c80f,4,0,3,4,7,4,4,3,6,0,3,4,6,2,13,0,0,29,3,4,75,1,1,11,0,2,3,218,11,6,0,3,4,4,349,7,2,1,0,3,3,12,7,1,12,45
196054504f8711eb841542010a19c80f,5,0,0,1,4,6,6,2,5,0,4,3,11,4,20,6,4,37,23,8,329,0,3,145,0,271,2,94,16,6,0,6,0,1,24,19,3,10,2,1,2,15,5,0,75,46
196054a04f8711eb841542010a19c80f,5,0,5,1,12,6,0,6,2,0,10,7,3,1,7,0,1,21,0,1,222,1,1,4,1,148,3,6,84,3,2,14,4,0,16,15,0,5,1,4,1,15,3,0,33,29
196054fa4f8711eb841542010a19c80f,6,0,2,0,12,6,3,7,6,0,6,5,5,0,11,5,4,34,8,6,301,0,4,7,0,212,3,24,48,2,0,1,3,3,7,31,4,5,0,2,1,8,4,0,39,32
196055544f8711eb841542010a19c80f,0,0,3,0,25,5,6,0,4,2,3,5,6,3,16,1,4,21,7,2,135,0,2,2,0,217,3,15,174,2,0,10,8,1,3,62,2,3,0,2,3,15,1,1,17,29
196055a44f8711eb841542010a19c80f,1,0,2,2,7,3,7,3,9,1,2,5,25,1,4,1,3,71,9,7,192,0,1,6,0,3,4,353,9,3,1,2,4,1,218,6,0,7,0,2,1,16,3,0,56,52
196055fe4f8711eb841542010a19c80f,1,0,3,2,23,3,3,4,7,1,6,1,8,2,18,2,1,81,9,2,376,1,0,57,1,243,1,188,14,2,1,4,3,3,13,5,3,7,0,1,5,7,1,1,127,29
1960564e4f8711eb841542010a19c80f,1,0,1,1,12,5,0,7,4,0,9,3,6,0,9,1,1,28,1,8,80,1,0,16,1,268,0,12,99,5,1,9,3,1,13,19,1,5,1,1,4,26,4,0,4,34
196056a84f8711eb841542010a19c80f,10,0,1,77,3,8,3,4,2,24,729,1,6,110,189,8,3,9,0,5,22,2,2,115,2,8,51,250,6,9,3,16,2,0,19,4,3,314,108,2,56,24,6,2,9,114
1960570c4f8711eb841542010a19c80f,6,0,5,6,14,9,3,9,18,0,27,6,9,7,33,5,4,8,0,8,133,2,3,12,0,255,5,34,95,10,2,1,4,2,18,50,3,28,2,6,12,132,2,1,50,80
1960575c4f8711eb841542010a19c80f,1,0,2,3,21,3,5,3,4,1,4,5,16,2,14,1,3,114,4,3,823,2,0,24,0,168,0,111,8,8,0,7,2,0,4,5,0,3,0,1,3,12,8,0,186,36
196057b64f8711eb841542010a19c80f,4,1,3,5,0,5,7,9,8,1,3,7,15,0,19,2,4,2,1,8,28,2,3,14,0,3,8,30,15,13,1,3,6,2,25,3,7,7,1,2,4,41,11,0,18,75
196058064f8711eb841542010a19c80f,9,1,4,121,1,17,6,5,6,3,261,6,7,139,447,7,2,3,0,4,4,1,1,319,16,0,24,499,2,3,1,10,1,0,24,7,1,119,54,1,120,15,3,1,13,219
196058564f8711eb841542010a19c80f,1,9,139,5,0,3,6,650,42,0,7,3,2,0,11,0,4,4,2,3,12,2,11,138,0,5,7,365,15,85,0,0,5,2,18,27,1,10,0,1,5,76,1,0,11,24
196058b04f8711eb841542010a19c80f,3,0,0,2,6,5,4,5,6,0,10,6,10,0,9,0,0,101,6,8,479,0,1,136,0,146,7,242,10,7,0,0,11,2,23,6,3,4,1,1,1,10,4,1,121,30
196059004f8711eb841542010a19c80f,1,1,1,4,1,5,3,4,2,19,414,1,12,66,61,3,2,6,0,3,17,1,0,59,15,1,42,128,6,11,1,36,1,0,10,4,1,271,63,3,46,15,4,0,14,70
196059644f8711eb841542010a19c80f,6,11,316,14,12,166,10,7,195,0,4,13,9,2,9,2,5,31,4,56,318,0,3,53,8,24,3,356,62,11,82,6,2,19,125,63,3,25,0,2,8,113,13,0,84,48
196059b44f8711eb841542010a19c80f,9,0,2,105,2,3,5,3,11,11,503,4,10,101,240,2,0,3,0,8,18,1,0,130,14,6,53,230,10,3,0,16,3,1,10,2,3,245,67,2,33,10,4,0,9,221
19605a044f8711eb841542010a19c80f,1,0,2,1,6,4,3,4,8,0,14,6,7,2,24,1,4,27,5,5,137,0,3,16,1,180,4,12,42,3,1,0,7,0,7,32,4,26,0,1,1,12,1,1,25,45
19605a5e4f8711eb841542010a19c80f,2,0,2,0,21,10,4,4,7,1,6,6,16,2,15,0,0,66,15,8,804,3,2,56,0,243,1,203,10,2,1,3,5,0,15,13,4,7,3,2,1,19,5,0,155,42
19605ab84f8711eb841542010a19c80f,4,0,3,78,1,19,1,5,5,3,392,5,4,205,72,23,1,4,0,8,20,4,1,148,9,5,26,349,11,5,0,8,1,7,8,3,2,236,119,1,130,7,5,0,12,181
19605b124f8711eb841542010a19c80f,0,0,3,5,3,4,1,9,7,1,4,5,7,1,7,1,2,31,1,4,108,0,2,0,1,180,4,98,8,8,0,2,4,1,13,3,2,3,1,1,3,5,8,0,15,45
19605b624f8711eb841542010a19c80f,2,3,3,1,11,0,4,5,6,1,7,5,9,0,8,1,2,31,5,6,119,2,2,60,0,154,5,73,12,4,0,5,2,0,9,7,0,2,0,1,2,6,4,1,18,62
19605bbc4f8711eb841542010a19c80f,6,39,585,23,59,324,32,8,365,0,7,61,15,1,27,10,2,51,13,14,1185,4,10,283,18,913,51,325,188,89,1,34,7,141,18,237,4,136,0,2,12,67,7,3,175,113
19605c984f8711eb841542010a19c80f,9,28,1017,46,1,582,65,13,721,3,8,67,21,2,29,1,6,4,1,9,30,9,9,116,41,134,9,25,69,24,0,20,8,165,27,153,11,188,0,6,10,32,10,0,21,86
19605cfc4f8711eb841542010a19c80f,4,0,3,4,4,3,4,1,5,1,8,3,7,2,15,1,1,26,6,5,171,2,1,9,0,86,4,116,10,3,2,4,6,1,14,6,2,7,2,0,0,11,7,0,41,46
19605d604f8711eb841542010a19c80f,3,0,1,4,12,2,4,0,6,1,8,5,3,2,10,3,0,13,16,10,311,1,0,8,0,240,4,12,94,4,1,28,3,0,12,113,4,13,3,0,4,12,5,0,75,41
19605dba4f8711eb841542010a19c80f,1,1,2,5,0,8,6,3,6,6,423,3,5,111,205,1,4,3,0,2,17,1,5,12,8,5,42,172,13,8,2,7,11,5,13,6,3,264,83,3,35,9,0,0,14,275
19605e284f8711eb841542010a19c80f,4,0,2,1,6,1,5,2,2,0,8,8,13,2,10,2,1,71,2,6,763,0,1,43,0,243,2,260,10,4,2,1,3,2,10,4,0,6,0,7,2,6,1,0,277,65
19605e824f8711eb841542010a19c80f,4,1,8,0,13,5,2,3,4,1,3,1,9,0,13,1,2,16,7,59,202,0,1,5,0,231,4,11,241,4,33,4,4,0,10,119,1,7,0,1,5,15,6,0,39,29
19605edc4f8711eb841542010a19c80f,4,0,0,14,0,3,6,10,7,11,388,5,5,78,65,2,1,7,0,6,18,2,1,35,0,2,26,203,4,6,1,17,4,11,16,4,0,114,28,1,34,16,7,1,10,74
19605f364f8711eb841542010a19c80f,2,0,0,1,14,9,2,3,7,0,7,3,9,0,10,2,3,26,3,2,656,4,3,44,0,202,2,351,10,8,3,1,3,3,14,17,3,4,0,2,3,15,2,0,216,55
19605f904f8711eb841542010a19c80f,2,0,3,2,5,5,6,7,8,1,8,2,2,3,16,0,1,34,6,22,99,1,10,6,0,1,1,103,40,6,2,4,4,0,284,40,2,8,0,2,1,66,5,0,11,32
19605ff44f8711eb841542010a19c80f,2,0,75,853,1,2,68,4,16,0,4,4,3,0,15,2,3,2,1,4,20,14,3,248,2,18,7,94,9,228,0,195,7,18,6,12,47,150,1,1,2,15,5,1,10,38
196060444f8711eb841542010a19c80f,42,0,3,77,3,8,2,6,6,16,834,6,41,262,393,6,6,2,0,6,13,1,0,258,8,6,153,472,10,13,0,17,4,14,13,5,2,793,184,2,101,14,3,1,11,513
196060a84f8711eb841542010a19c80f,4,0,5,4,36,5,1,6,7,2,8,7,6,1,31,4,5,44,12,140,264,2,2,25,0,313,10,23,174,17,1,27,6,1,15,69,2,10,0,1,9,46,10,1,51,92
196061024f8711eb841542010a19c80f,4,0,4,2,11,7,3,2,3,4,1,8,5,0,13,4,0,41,12,22,482,0,0,5,1,206,1,16,152,3,0,17,3,1,16,115,0,3,0,2,5,13,5,0,110,44
1960615c4f8711eb841542010a19c80f,2,1,0,1,2,5,8,4,11,2,3,7,3,0,11,5,0,9,2,8,39,1,5,5,0,168,4,12,46,9,0,0,3,2,8,6,4,6,2,0,2,16,2,2,10,33
196061b64f8711eb841542010a19c80f,5,0,0,2,1,7,8,5,3,0,4,6,3,0,10,0,2,6,2,6,24,1,0,1,0,125,3,14,42,4,0,0,7,1,12,21,3,7,0,5,2,13,4,0,12,62
196062104f8711eb841542010a19c80f,2,1,2,1,27,7,3,5,5,0,6,5,12,1,17,1,2,86,5,3,532,0,0,24,1,176,4,260,9,2,0,4,1,0,20,5,1,2,0,4,2,17,14,1,98,38
196062604f8711eb841542010a19c80f,6,0,1,1,30,3,1,5,2,0,10,7,4,1,13,4,2,41,3,26,146,2,6,1,0,7,0,24,75,7,3,1,6,1,318,68,15,8,2,0,1,174,4,1,70,38
196062ba4f8711eb841542010a19c80f,2,0,3,46,0,4,3,1,8,4,284,5,5,75,93,3,2,8,1,4,13,0,2,48,1,1,41,250,18,6,0,8,3,1,11,1,2,161,42,1,23,20,4,0,12,163
196063144f8711eb841542010a19c80f,0,0,2,2,13,7,5,3,11,0,5,5,9,0,15,4,3,27,6,3,465,0,2,87,0,181,5,464,20,5,1,0,5,3,202,10,1,8,1,0,0,18,10,0,187,44
196063644f8711eb841542010a19c80f,3,10,260,0,0,428,16,2,166,0,5,49,4,0,21,4,4,5,1,4,3,2,3,60,9,26,4,9,18,3,1,4,3,63,12,54,7,103,0,2,6,17,8,0,13,37
196063b44f8711eb841542010a19c80f,2,1,4,4,0,2,4,2,4,6,392,4,6,106,58,12,3,2,0,6,11,1,5,69,10,0,23,138,5,7,0,15,4,2,20,8,0,208,47,3,53,13,4,0,8,131
196064044f8711eb841542010a19c80f,1,10,332,7,0,145,6,1,148,0,4,19,1,0,7,2,0,2,0,5,4,0,1,59,8,23,8,4,25,1,1,1,2,48,3,36,2,103,0,4,1,9,6,0,2,14
1960645e4f8711eb841542010a19c80f,1,49,1755,85,2,1416,50,14,936,0,18,171,11,3,29,9,5,14,3,7,75,4,30,392,67,198,43,32,114,7,7,19,9,361,31,355,9,581,0,9,115,31,15,3,25,97
196064b84f8711eb841542010a19c80f,6,5,5,1,2,3,9,290,6,0,6,11,5,1,11,1,2,2,0,2,13,1,12,72,0,4,6,411,9,161,1,5,5,3,84,20,1,7,0,1,3,411,6,0,9,26
196065124f8711eb841542010a19c80f,8,8,827,37,1,318,71,16,369,1,5,58,6,2,19,3,3,5,0,6,27,2,7,186,17,47,26,26,38,12,2,18,8,94,16,147,7,120,2,2,10,13,7,0,20,75
196065624f8711eb841542010a19c80f,10,28,1120,18,0,392,26,14,599,0,11,144,9,0,28,5,3,8,0,6,23,4,6,132,34,125,21,25,77,11,2,7,18,162,12,173,9,408,2,7,18,21,22,0,18,95
196065b24f8711eb841542010a19c80f,5,1,160,1,2,3,5,1400,45,1,7,2,4,1,11,1,2,6,0,4,10,1,13,156,0,7,2,167,6,188,0,0,4,0,17,15,3,4,1,0,3,211,5,0,9,38
1960660c4f8711eb841542010a19c80f,4,4,525,15,1,203,126,5,324,1,6,78,3,1,5,2,3,5,0,4,14,3,0,24,4,15,7,18,69,4,6,6,3,42,16,29,8,178,2,1,0,29,11,0,6,50
196066664f8711eb841542010a19c80f,6,0,5,2,44,5,7,5,7,0,3,9,7,3,11,0,2,27,7,28,175,1,1,6,1,228,1,8,162,4,0,18,3,3,18,73,2,4,0,2,2,14,3,2,42,38
196066c04f8711eb841542010a19c80f,1,0,0,3,2,6,0,6,5,1,8,0,5,1,13,0,2,9,2,4,63,0,0,15,0,124,3,38,5,3,0,1,1,2,3,2,5,3,3,3,1,4,5,0,16,48
1960671a4f8711eb841542010a19c80f,5,0,5,1,10,9,9,4,9,0,10,8,8,1,16,1,3,4,5,5,200,1,7,9,0,4,6,25,37,304,2,1,9,2,474,70,4,11,1,0,5,502,6,26,25,41
196067744f8711eb841542010a19c80f,3,0,1,1,3,3,1,7,3,0,7,5,4,0,8,3,3,10,3,3,28,1,2,28,0,111,3,63,3,6,0,0,4,1,15,3,0,2,2,0,2,9,5,1,13,45
196067ce4f8711eb841542010a19c80f,4,1,2,1,14,10,7,4,5,0,5,4,7,0,14,1,1,69,5,3,435,0,0,41,3,153,3,275,9,3,2,1,3,1,9,4,1,4,0,1,1,12,7,0,176,49
196068284f8711eb841542010a19c80f,0,0,3,3,16,0,2,1,6,0,9,4,8,1,13,1,1,73,4,7,406,1,1,38,0,167,3,178,11,4,1,5,3,0,8,5,1,2,0,1,1,12,4,0,144,34
196068784f8711eb841542010a19c80f,6,0,1,17,0,1,5,2,6,14,268,5,12,52,41,5,1,4,1,4,12,1,3,42,10,1,45,148,5,3,1,7,7,2,13,2,1,118,80,0,152,9,3,2,6,142
196068d24f8711eb841542010a19c80f,2,0,2,1,7,4,4,3,5,1,7,2,2,0,17,0,1,49,2,2,265,0,2,55,0,174,4,166,10,2,0,1,3,1,7,3,4,7,0,2,3,12,3,0,82,44
1960692c4f8711eb841542010a19c80f,7,1,0,21,1,5,3,2,6,7,240,4,10,34,211,2,0,8,0,1,20,1,5,52,12,3,35,280,3,10,0,13,1,0,11,2,2,82,1,0,4,9,4,2,10,137
1960697c4f8711eb841542010a19c80f,4,0,1,1,3,4,1,4,10,0,4,5,2,1,11,0,5,8,4,1,47,0,1,26,1,119,1,35,11,3,0,5,2,0,5,1,0,3,0,1,2,12,6,0,12,44
196069d64f8711eb841542010a19c80f,8,0,1,2,2,0,4,1,6,0,3,3,6,0,10,1,0,59,4,6,357,3,0,26,0,179,2,85,32,2,0,2,0,0,10,18,2,2,1,1,3,16,7,0,102,30
19606a304f8711eb841542010a19c80f,2,0,1,1,3,2,3,2,4,2,3,4,11,3,12,1,1,55,0,4,263,0,1,48,1,1,5,198,4,4,1,5,1,0,274,6,2,3,0,1,4,19,6,0,50,27
19606a804f8711eb841542010a19c80f,4,0,3,1,4,4,2,9,2,1,5,3,3,4,13,2,1,37,1,2,128,2,1,21,0,200,2,267,12,7,1,3,3,2,6,3,4,10,0,0,2,10,3,0,56,38
19606ada4f8711eb841542010a19c80f,2,2,300,8,2,3,2,153,59,0,8,10,6,1,23,4,0,12,0,2,13,0,8,591,3,5,8,24,60,489,0,1,4,2,63,43,1,4,0,0,0,26,1,0,23,66
19606b344f8711eb841542010a19c80f,2,2,22,0,0,3,7,462,6,1,2,3,6,1,9,2,2,1,2,5,20,0,7,126,1,3,1,319,5,106,2,1,3,1,13,8,4,3,0,1,3,83,8,1,10,27
19606b8e4f8711eb841542010a19c80f,16,0,6,18,0,2,4,4,8,14,408,6,5,89,305,1,4,6,2,1,10,3,5,98,4,0,12,278,7,5,2,9,5,1,10,2,5,109,127,0,65,10,5,0,12,58
19606be84f8711eb841542010a19c80f,4,1,5,4,1,6,2,2,11,3,185,9,13,12,377,25,2,5,1,5,17,0,3,2,15,5,15,475,11,7,5,8,2,2,9,6,1,289,0,0,4,10,0,2,14,57
19606c424f8711eb841542010a19c80f,4,0,1,2,0,0,3,5,7,0,3,8,5,0,18,0,4,1,1,5,14,0,0,0,1,2,5,9,39,13,1,1,1,2,247,20,1,4,1,0,3,26,4,1,4,48
19606c9c4f8711eb841542010a19c80f,4,0,10,2,3,5,4,2,7,1,6,4,9,1,14,2,3,32,1,9,59,0,2,20,0,132,5,76,8,8,1,1,1,1,5,1,4,3,1,2,2,10,4,2,13,53
19606cec4f8711eb841542010a19c80f,3,1,3,0,2,2,3,3,3,1,8,9,3,0,9,1,2,11,0,1,28,0,1,4,0,158,4,7,87,2,1,0,3,0,14,11,0,1,0,0,1,21,9,3,7,33
19606d504f8711eb841542010a19c80f,3,11,584,26,13,221,30,14,292,1,7,73,11,0,21,15,12,63,3,10,183,2,2,144,9,242,12,110,66,12,1,32,9,50,18,96,3,120,4,3,5,20,47,0,80,122
19606da04f8711eb841542010a19c80f,4,0,0,2,9,7,2,6,4,2,5,2,13,0,9,1,0,39,7,15,229,2,2,3,0,250,2,12,73,2,2,5,1,1,16,25,3,3,0,0,3,10,5,1,47,33
19606df04f8711eb841542010a19c80f,3,0,2,1,22,0,3,3,3,0,4,8,6,0,11,5,1,37,6,12,166,0,1,3,1,143,2,25,46,4,1,15,3,1,20,22,3,4,1,0,4,13,0,14,25,31
19606e544f8711eb841542010a19c80f,8,0,3,10,33,0,2,3,6,1,6,7,5,0,10,3,5,47,10,4,134,0,2,6,1,330,2,14,153,1,2,10,8,2,9,20,1,9,1,1,1,7,4,0,35,48
19606eae4f8711eb841542010a19c80f,9,0,5,1,11,6,2,2,8,1,6,7,18,0,15,3,1,90,2,2,339,3,2,59,1,152,2,218,5,12,1,0,6,2,3,3,1,5,0,3,2,11,3,0,137,36
19606efe4f8711eb841542010a19c80f,2,1,3,6,11,4,5,3,6,1,2,8,12,0,12,12,0,2,1,17,122,0,3,6,0,206,2,9,96,4,0,7,3,2,12,41,3,5,3,2,3,14,3,0,27,39
19606f584f8711eb841542010a19c80f,3,11,462,15,0,226,15,4,273,0,10,18,7,1,12,2,3,7,0,1,10,0,5,27,11,39,2,9,61,9,3,10,1,38,8,25,9,96,0,1,1,12,6,0,10,44
19606fa84f8711eb841542010a19c80f,9,0,2,23,2,4,3,6,6,2,238,3,8,32,47,1,0,2,1,2,8,1,3,24,7,2,24,96,4,6,0,6,7,4,7,0,6,188,31,5,14,14,3,1,7,65
19606ff84f8711eb841542010a19c80f,2,0,0,2,10,4,3,0,3,0,4,6,10,0,11,1,1,67,8,4,262,2,2,59,0,183,3,124,9,4,0,4,8,5,9,5,0,6,1,4,3,5,3,0,41,37
196070524f8711eb841542010a19c80f,3,7,553,9,0,281,13,6,302,1,4,39,13,1,15,1,4,4,0,6,9,2,13,31,11,40,4,20,80,6,2,1,5,85,12,28,5,158,0,2,6,15,5,2,8,58
196070a24f8711eb841542010a19c80f,1,0,5,0,22,4,2,3,5,0,2,4,12,2,12,3,1,97,11,1,235,1,1,107,0,339,1,242,15,1,0,2,1,1,8,8,0,7,0,3,8,7,2,0,84,42
196070f24f8711eb841542010a19c80f,6,0,1,0,6,4,2,5,11,0,2,8,3,0,9,3,1,8,0,5,30,0,2,6,0,174,5,24,11,3,2,9,2,1,8,10,2,5,0,1,3,9,2,0,6,34
1960714c4f8711eb841542010a19c80f,2,0,878,77,1,2,32,500,583,0,0,5,2,1,7,1,0,0,0,1,7,0,15,16,7,20,6,86,11,3,0,19,3,111,11,24,1,31,1,0,3,5,1,0,4,17
196071a64f8711eb841542010a19c80f,21,1,371,8,2,127,30,1,158,4,314,16,7,109,260,5,3,5,0,1,21,4,1,68,1,22,28,333,28,6,1,31,0,35,8,21,0,145,8,0,49,11,7,0,12,45
1960723c4f8711eb841542010a19c80f,3,0,4,1,3,3,3,5,5,0,5,5,12,6,16,3,0,49,9,20,168,0,1,3,0,219,1,9,133,7,2,3,2,3,7,54,2,3,0,2,3,10,1,0,13,36
196072a04f8711eb841542010a19c80f,2,0,5,0,4,3,3,2,2,1,11,4,4,3,12,0,1,8,2,23,36,1,6,5,2,2,3,13,49,3,0,1,4,2,201,13,1,3,0,1,3,23,5,0,8,32
196073044f8711eb841542010a19c80f,1,0,0,3,1,3,3,111,7,0,8,6,1,1,12,1,1,7,0,24,102,2,5,7,1,5,3,366,4,20,0,1,2,5,691,14,4,8,0,1,1,221,2,0,39,33
1960735e4f8711eb841542010a19c80f,1,0,3,8,5,5,7,6,9,0,1,4,10,2,10,4,4,16,3,2,63,3,1,28,1,197,7,90,8,3,0,8,2,0,6,7,1,6,0,0,1,14,4,0,34,19
196073b84f8711eb841542010a19c80f,3,0,4,1,1,8,6,3,4,1,4,6,2,0,16,0,2,4,0,8,12,1,1,3,0,0,3,10,5,3,3,0,3,3,6,1,1,4,0,0,5,8,3,0,11,61
196074124f8711eb841542010a19c80f,3,9,321,15,1,370,10,4,187,0,7,29,5,4,8,4,5,2,0,9,11,0,5,57,9,20,5,16,51,5,4,13,6,53,6,79,3,54,1,3,2,22,6,1,8,73
1960746c4f8711eb841542010a19c80f,3,3,0,2,1,8,3,14,8,1,2,2,6,1,18,2,0,0,2,6,68,1,0,2,0,3,3,126,6,3,2,2,1,0,26,10,4,6,1,0,5,52,2,1,6,40
196074c64f8711eb841542010a19c80f,3,0,3,2,2,7,4,2,9,1,9,8,4,0,18,1,3,3,1,3,9,2,2,9,0,1,4,5,2,11,1,0,1,2,12,3,3,7,0,3,3,13,7,1,5,38
196075164f8711eb841542010a19c80f,2,1,3,4,1,4,3,5,3,0,3,6,5,0,9,1,0,4,0,0,12,0,0,4,0,2,0,40,6,2,7,0,7,0,89,6,1,4,0,2,1,17,3,0,7,36
196075704f8711eb841542010a19c80f,3,41,602,23,0,339,16,11,147,0,5,59,6,2,19,3,5,7,0,4,17,0,17,95,56,47,8,28,39,8,1,12,5,88,15,130,3,54,1,1,5,12,7,2,11,88
196075c04f8711eb841542010a19c80f,0,0,5,1,27,4,3,8,4,1,4,14,7,3,10,2,4,131,14,13,332,1,2,27,0,378,2,393,155,4,0,3,2,4,8,38,3,6,1,5,4,242,6,1,111,40
196076104f8711eb841542010a19c80f,6,0,4,15,3,6,3,4,5,4,220,2,6,38,61,2,3,3,0,7,21,0,1,32,7,2,19,79,7,3,0,7,6,0,17,1,0,195,38,2,22,12,7,0,9,85
